Churn_Probability,Churn_Risk,Contract,tenure,TenureCategory_Medium-term,TenureCategory_Long-term,MonthlyCharges,TotalCharges,AvgMonthlySpend,LogTotalCharges,Monthly_Tenure,Support_TotalCharges,SupportServices,AutoPayment,PaperlessBilling,InternetService,TechSupport,StreamingTV,StreamingMovies,SeniorCitizen,Partner,Dependents,gender_Male
0.7576393,High,0,29,0,1,30.6,856.35,1.02,6.753846237,887.4000000000001,0,0,0,1,1,0,0,0,0,0,0,0
0.49963585,Medium,1,58,0,1,100.35,5681.1,1.7008474576271186,8.645076161696084,5820.299999999999,0,0,1,0,2,0,1,1,0,1,0,1
0.55237067,Medium,0,1,0,0,18.85,18.85,9.425,2.9882040071331994,18.85,0,0,0,1,0,0,0,0,0,0,0,1
0.04855755,Low,2,36,0,1,31.05,1126.35,0.8391891891891892,7.027625024832521,1117.8,1126.35,1,1,0,1,0,0,0,0,0,0,0
0.005167018,Low,2,72,0,1,25.65,1887,0.3513698630136986,7.543273346705446,1846.8,0,0,1,0,0,0,0,0,0,1,0,0
0.6466088,Medium,0,17,1,0,81.5,1329.2,4.527777777777778,7.193084585850321,1385.5,0,0,1,0,2,0,0,1,1,1,0,1
0.94411904,High,0,12,0,0,98.1,1060.2,7.546153846153846,6.967155622263585,1177.1999999999998,0,0,0,1,2,0,1,0,1,1,0,0
0.027281936,Low,1,66,0,1,29.45,1983.15,0.43955223880597016,7.592945889825626,1943.7,1983.15,1,1,0,1,1,0,0,0,0,0,1
0.39538634,Medium,0,5,0,0,55.8,274.35,9.299999999999999,5.618043015708491,279,274.35,1,0,1,1,0,0,0,0,0,0,1
0.7870008,High,0,1,0,0,44.75,44.75,22.375,3.823191792,44.75,0,0,0,1,1,0,0,0,0,0,0,1
0.124640875,Low,1,14,1,0,44.6,641.25,2.9733333333333336,6.464977635989993,624.4,0,0,0,0,1,0,0,0,0,1,0,1
0.786332,High,0,2,0,0,73.55,145.4,24.516666666666666,4.986342601527212,147.1,0,0,1,1,2,0,0,0,0,1,1,0
0.95426935,High,0,1,0,0,75.3,75.3,37.65,4.334672938290411,75.3,0,0,0,1,2,0,0,0,0,0,0,1
0.5664763,Medium,0,1,0,0,30.55,30.55,15.275,3.4515735889872223,30.55,30.55,1,0,0,1,1,0,0,0,0,0,0
0.28292954,Low,0,7,0,0,20.35,150.6,2.54375,5.021245473208271,142.45000000000002,0,0,0,0,0,0,0,0,0,0,0,0
0.04745033,Low,0,26,0,1,20.3,511.25,0.7518518518518519,6.238812787119009,527.8000000000001,0,0,0,1,0,0,0,0,0,0,0,1
0.79133904,High,0,2,0,0,86.25,181.65,28.75,5.207571753241291,172.5,181.65,1,0,1,2,1,0,0,0,0,0,0
0.4323129,Medium,0,17,1,0,34.4,592.75,1.911111111111111,6.386458355348851,584.8,592.75,1,0,0,1,0,0,0,0,1,0,1
0.28376627,Low,0,24,1,0,49.7,1167.8,1.9880000000000002,7.06373286,1192.8000000000002,0,0,0,1,1,0,0,0,0,0,0,1
0.44321096,Medium,0,12,0,0,43.8,540.95,3.369230769230769,6.295173746261759,525.5999999999999,0,0,1,0,1,0,0,0,0,0,0,0
0.022549817,Low,2,27,0,1,19.85,470,0.7089285714285715,6.154858094016418,535.95,0,0,1,0,0,0,0,0,0,0,0,1
0.011159437,Low,2,70,0,1,19.2,1401.4,0.2704225352112676,7.245940333607025,1344,0,0,0,1,0,0,0,0,0,1,1,0
0.7552742,High,1,43,0,1,109.55,4830.25,2.4897727272727272,8.482860512335732,4710.65,4830.25,1,0,1,2,1,1,1,1,1,0,0
0.41365322,Medium,1,38,0,1,89.1,3342,2.2846153846153845,8.114623886420098,3385.7999999999997,0,0,0,1,2,0,1,1,0,0,0,0
0.93951786,High,0,2,0,0,80.75,159.45,26.916666666666668,5.077982367555866,161.5,0,0,0,0,2,0,0,1,0,0,0,0
0.6880354,High,0,63,0,1,102.4,6444.05,1.6,8.771067673295097,6451.200000000001,0,0,0,1,2,0,1,1,0,1,0,1
0.004630942,Low,2,72,0,1,96.6,6827.5,1.3232876712328767,8.828860309118479,6955.2,6827.5,1,1,1,2,1,0,0,1,1,0,0
0.022536127,Low,2,12,0,0,49.85,552.1,3.8346153846153848,6.315538817000633,598.2,552.1,1,0,0,1,1,0,1,0,0,0,0
0.16700417,Low,0,35,0,1,56.85,1861.1,1.5791666666666666,7.529460162087717,1989.75,1861.1,1,0,0,1,1,0,0,0,1,0,0
0.61052823,Medium,0,16,1,0,90.7,1374.9,5.335294117647059,7.226863341433771,1451.2,1374.9,1,0,0,2,0,0,0,0,1,0,0
0.54981065,Medium,0,32,0,1,98.85,3089.6,2.995454545454545,8.036120525799594,3163.2,0,0,0,1,2,0,1,1,0,1,1,0
0.03637608,Low,2,72,0,1,90.8,6511.8,1.2438356164383562,8.781524750259768,6537.599999999999,0,0,1,1,2,0,0,1,0,1,1,1
0.30347458,Low,1,33,0,1,39.1,1309,1.1500000000000001,7.177782416195197,1290.3,0,0,0,1,1,0,1,0,0,0,0,1
0.23603553,Low,1,50,0,1,103.4,5236.4,2.0274509803921568,8.563580471,5170,5236.4,1,1,1,2,1,1,1,0,1,1,1
0.19006109,Low,0,30,0,1,64.5,1888.45,2.0806451612903225,7.544041060412427,1935,1888.45,1,0,1,1,0,0,1,0,0,0,1
0.38942564,Medium,0,3,0,0,20.85,72,5.2125,4.290459441148391,62.550000000000004,0,0,0,0,0,0,0,0,0,1,0,0
0.007425758,Low,2,72,0,1,20.8,1521.2,0.28493150684931506,7.327911935833291,1497.6000000000001,0,0,0,1,0,0,0,0,0,0,0,1
0.92234814,High,0,1,0,0,70.1,70.1,35.05,4.264087336809195,70.1,0,0,0,1,2,0,0,0,0,0,0,0
0.005899685,Low,2,71,0,1,24.65,1766.75,0.3423611111111111,7.47746283,1750.1499999999999,0,0,0,1,0,0,0,0,1,0,0,1
0.72003067,High,0,1,0,0,44.7,44.7,22.35,3.822098297900159,44.7,0,0,1,0,1,0,0,0,0,1,0,1
0.7870008,High,0,1,0,0,44.8,44.8,22.4,3.824284091120139,44.8,0,0,0,1,1,0,0,0,0,0,0,1
0.8439246,High,0,14,1,0,100.2,1369.8,6.680000000000001,7.223149790000454,1402.8,0,0,0,1,2,0,1,1,1,1,0,0
0.7344298,High,0,15,1,0,85.9,1269.55,5.36875,7.1472051565706565,1288.5,0,0,1,1,2,0,0,1,0,0,1,0
0.4322318,Medium,0,4,0,0,50.95,207.35,10.190000000000001,5.339219357868463,203.8,0,0,1,1,1,0,1,1,1,0,0,1
0.91570413,High,0,2,0,0,79.65,152.7,26.55,5.035002651,159.3,0,0,0,1,2,0,1,0,0,0,0,0
0.9104173,High,0,5,0,0,83.15,446.05,13.858333333333334,6.102670445181327,415.75,0,0,1,1,2,0,1,0,1,0,0,0
0.084154174,Low,1,56,0,1,75.75,4284.65,1.3289473684210527,8.363027511476478,4242,4284.65,1,1,1,1,1,1,1,0,0,0,1
0.004068008,Low,2,70,0,1,25.35,1715.15,0.3570422535211268,7.447838688815063,1774.5,0,0,0,0,0,0,0,0,0,1,1,1
0.85227424,High,0,7,0,0,73.6,520,9.2,6.255750041753367,515.1999999999999,0,0,0,0,2,0,0,0,0,0,0,1
0.94131947,High,0,55,0,1,96.8,5283.95,1.7285714285714284,8.572618437521648,5324,0,0,0,1,2,0,1,1,0,0,0,1
0.046033714,Low,2,35,0,1,25.45,809.25,0.7069444444444444,6.697342842021657,890.75,0,0,1,0,0,0,0,0,0,1,1,1
0.25871253,Low,0,16,1,0,20,275.7,1.1764705882352942,5.622933887,320,0,0,0,0,0,0,0,0,0,0,0,1
0.13798735,Low,0,2,0,0,19.25,48.35,6.416666666666667,3.8989377658794906,38.5,0,0,0,0,0,0,0,0,0,0,1,1
0.07923297,Low,1,9,0,0,20.15,163.7,2.0149999999999997,5.104125637183595,181.35,0,0,0,1,0,0,0,0,0,0,0,1
0.8617579,High,0,24,1,0,94.1,2322.85,3.764,7.750980571998911,2258.3999999999996,0,0,0,1,2,0,1,1,0,0,0,1
0.97044665,High,0,1,0,0,69.1,69.1,34.55,4.249922794040544,69.1,0,0,0,1,2,0,0,0,0,1,1,0
0.011771217,Low,2,62,0,1,19.85,1253.65,0.3150793650793651,7.134611928,1230.7,0,0,1,0,0,0,0,0,0,0,0,1
0.8638063,High,0,5,0,0,70.05,346.4,11.674999999999999,5.850476853807004,350.25,0,0,0,1,1,0,1,1,0,0,0,1
0.8498352,High,0,10,0,0,79.25,793.55,7.204545454545454,6.6777759166586454,792.5,0,0,0,1,2,0,0,1,1,0,0,1
0.011003955,Low,2,71,0,1,73.5,5357.75,1.0208333333333333,8.586486017912186,5218.5,5357.75,1,1,0,1,1,1,0,0,1,0,1
0.020293964,Low,2,36,0,1,18.55,689,0.5013513513513513,6.536691597591305,667.8000000000001,0,0,1,1,0,0,0,0,0,0,0,1
0.9086626,High,0,34,0,1,97.65,3207.55,2.79,8.073574400675193,3320.1000000000004,0,0,0,1,2,0,1,1,0,1,0,0
0.14595942,Low,1,12,0,0,26.4,314.95,2.0307692307692307,5.755583973219464,316.79999999999995,0,0,0,0,0,0,0,0,0,1,1,1
0.14334153,Low,1,53,0,1,20.2,1068.15,0.37407407407407406,6.974619219235644,1070.6,0,0,1,0,0,0,0,0,0,1,1,1
0.084553026,Low,1,7,0,0,19.9,173.15,2.4875,5.159916996812011,139.29999999999998,0,0,0,0,0,0,0,0,0,0,0,0
0.005708177,Low,2,72,0,1,25.7,1937.4,0.35205479452054794,7.569618169502316,1850.3999999999999,0,0,1,1,0,0,0,0,1,1,0,0
0.9467984,High,0,18,1,0,99.4,1742.95,5.231578947368422,7.463907934,1789.2,1742.95,1,0,1,2,0,1,1,0,1,0,1
0.11054071,Low,1,31,0,1,75.5,2424.45,2.359375,7.793772353166465,2340.5,2424.45,1,1,1,1,1,0,1,0,1,0,1
0.08242377,Low,1,50,0,1,69.65,3442.15,1.365686274509804,8.144142029,3482.5000000000005,3442.15,1,0,1,1,1,1,0,0,1,1,1
0.018981596,Low,1,22,1,0,19.95,433.5,0.8673913043478261,6.074195944705447,438.9,0,0,0,0,0,0,0,0,0,1,1,1
0.019427294,Low,2,72,0,1,109.7,7898.45,1.5027397260273974,8.974548415778346,7898.400000000001,7898.45,1,1,0,2,1,1,1,1,1,0,1
0.7670324,High,0,1,0,0,69.95,69.95,34.975,4.261975403606051,69.95,0,0,1,1,2,0,0,0,0,1,1,1
0.80725205,High,0,1,0,0,20.15,20.15,10.075,3.0516399054922867,20.15,0,0,0,1,0,0,0,0,0,0,0,0
0.7384253,High,0,9,0,0,40.65,328.95,4.0649999999999995,5.798941127829431,365.84999999999997,328.95,1,0,0,1,1,1,0,0,1,0,1
0.03709115,Low,2,72,0,1,105.55,7542.25,1.4458904109589041,8.928408402616084,7599.599999999999,7542.25,1,1,1,2,0,1,1,0,1,1,1
0.8951746,High,1,58,0,1,104.65,6219.6,1.773728813559322,8.735621644103475,6069.700000000001,6219.6,1,0,1,2,1,1,1,0,0,0,1
0.25066984,Low,1,35,0,1,108.35,3726.15,3.009722222222222,8.223399145516707,3792.25,3726.15,1,0,1,2,0,1,1,1,0,0,0
0.00567974,Low,2,71,0,1,19.9,1397.3,0.27638888888888885,7.243012492046805,1412.8999999999999,0,0,1,0,0,0,0,0,0,1,1,0
0.005095988,Low,2,72,0,1,79.55,5810.9,1.0897260273972602,8.667662819,5727.599999999999,5810.9,1,1,0,1,1,0,1,0,1,0,1
0.55478626,Medium,0,17,1,0,78.9,1348.95,4.383333333333334,7.2078228337095505,1341.3000000000002,1348.95,1,0,0,2,0,0,0,0,1,0,0
0.00187186,Low,2,72,0,1,88.05,6520.8,1.2061643835616438,8.782905690439021,6339.599999999999,6520.8,1,1,0,1,1,1,1,0,1,0,0
0.5225925,Medium,1,50,0,1,99.4,5059.75,1.9490196078431374,8.529269972641687,4970,5059.75,1,0,0,2,1,1,1,0,1,0,1
0.026161624,Low,2,26,0,1,19.15,515.75,0.7092592592592593,6.247559198561878,497.9,0,0,1,1,0,0,0,0,0,1,1,1
0.942222,High,0,1,0,0,50.35,50.35,25.175,3.9386649363745674,50.35,0,0,0,1,1,0,1,1,0,1,0,1
0.4609956,Medium,0,44,0,1,88.15,3973.2,1.9588888888888891,8.287578748971717,3878.6000000000004,0,0,1,1,2,0,1,0,0,0,0,0
0.46770588,Medium,0,52,0,1,83.8,4331.4,1.581132075471698,8.373876939961582,4357.599999999999,0,0,1,1,2,0,0,1,0,0,0,1
0.8129137,High,0,35,0,1,100.8,3437.5,2.8,8.142790609,3528,0,0,0,1,2,0,1,1,1,1,0,1
0.18968894,Low,0,1,0,0,74.7,74.7,37.35,4.3267781604434035,74.7,74.7,1,0,0,2,1,0,0,1,0,0,1
0.724069,High,0,2,0,0,53.85,108.15,17.95,4.692723082995953,107.7,108.15,1,0,1,1,0,0,0,0,0,0,1
0.46209764,Medium,0,35,0,1,39.85,1434.6,1.1069444444444445,7.2693381592734525,1394.75,0,0,0,1,1,0,1,0,1,0,0,0
0.15719117,Low,1,36,0,1,85.85,3003.55,2.32027027,8.007883085339621,3090.6,3003.55,1,1,0,1,1,1,1,0,0,0,0
0.002903218,Low,2,72,0,1,90.15,6716.45,1.2349315068493152,8.812463897,6490.8,6716.45,1,1,1,1,1,1,1,1,1,1,0
0.15062392,Low,1,24,1,0,50.6,1288.75,2.024,7.162203680124759,1214.4,1288.75,1,0,1,1,0,1,1,0,0,0,1
0.8619387,High,0,21,1,0,106.1,2249.95,4.822727272727272,7.719107628309968,2228.1,2249.95,1,0,1,2,1,1,1,0,1,0,1
0.35472855,Medium,0,46,0,1,84.25,3847.6,1.7925531914893618,8.255464724786458,3875.5,3847.6,1,0,0,2,0,0,0,0,0,0,0
0.23386066,Low,0,17,1,0,24.8,475.25,1.3777777777777778,6.165942926440911,421.6,0,0,0,0,0,0,0,0,0,0,0,0
0.6825787,High,0,15,1,0,94.65,1285.05,5.915625,7.159330784290581,1419.75,0,0,0,1,2,0,1,1,1,1,0,0
0.36172107,Medium,0,17,1,0,35.65,646.05,1.9805555555555554,6.472423571267679,606.05,0,0,1,1,1,0,0,0,0,1,0,0
0.01572712,Low,2,65,0,1,58.9,3857.1,0.8924242424242425,8.257930113295641,3828.5,3857.1,1,1,0,1,1,0,0,0,1,0,0
0.40460998,Medium,1,34,0,1,78.95,2647.2,2.255714285714286,7.881635442905656,2684.3,0,0,1,1,2,0,0,1,0,1,1,1
0.16119891,Low,0,50,0,1,93.5,4747.5,1.8333333333333333,8.465584057683007,4675,4747.5,1,1,1,2,1,0,1,0,0,0,1
0.9684835,High,0,1,0,0,69.9,69.9,34.95,4.2612704335380815,69.9,0,0,0,1,2,0,0,0,0,1,1,1
0.031270087,Low,2,66,0,1,84,5714.25,1.2537313432835822,8.65089332,5544,5714.25,1,0,1,1,1,1,1,0,1,1,1
0.9344785,High,0,1,0,0,71.35,71.35,35.675,4.281515453077493,71.35,0,0,0,0,2,0,0,0,0,0,0,0
0.002836442,Low,2,72,0,1,19.9,1529.65,0.2726027397260274,7.333447761,1432.8,0,0,1,0,0,0,0,0,0,0,1,1
0.016647724,Low,2,59,0,1,25.45,1534.05,0.42416666666666664,7.336318232780702,1501.55,0,0,0,0,0,0,0,0,0,1,1,0
0.3213074,Low,1,21,1,0,77.5,1625,3.522727272727273,7.3938782901077555,1627.5,1625,1,0,0,1,1,1,0,0,1,1,1
0.37380517,Medium,1,9,0,0,90.35,767.9,9.035,6.644960922038135,813.15,0,0,0,1,2,0,1,0,0,1,1,1
0.55579585,Medium,0,35,0,1,24.15,812.5,0.6708333333333333,6.7013459266590925,845.25,0,0,0,0,1,0,0,0,0,0,0,0
0.25783092,Low,0,10,0,0,51.2,498.25,4.654545454545455,6.2131069722959245,512,0,0,0,0,1,0,0,0,0,0,0,0
0.017339788,Low,2,56,0,1,24.15,1402.25,0.4236842105263158,7.246546253822308,1352.3999999999999,0,0,1,0,0,0,0,0,0,1,1,1
0.015419687,Low,1,66,0,1,63.85,4174.35,0.9529850746268657,8.336953466106552,4214.1,4174.35,1,1,1,1,1,0,0,1,0,0,0
0.8632489,High,0,5,0,0,85.4,401.1,14.233333333333334,5.996700813903228,427,401.1,1,0,1,2,1,0,0,0,1,0,1
0.25553945,Low,0,9,0,0,20.25,178.5,2.025,5.190175207928333,182.25,0,0,0,0,0,0,0,0,0,0,0,1
0.018509934,Low,2,47,0,1,73.6,3522.65,1.5333333333333332,8.167252663167885,3459.2,0,0,0,0,1,0,1,1,0,1,0,1
0.3824082,Medium,0,12,0,0,54.3,654.5,4.176923076923076,6.4853983032037545,651.5999999999999,654.5,1,0,1,1,1,0,0,0,0,0,0
0.04967306,Low,2,62,0,1,79.95,4819.75,1.2690476190476192,8.480684796599714,4956.900000000001,4819.75,1,1,1,1,1,1,1,1,1,0,0
0.6956663,High,0,34,0,1,75.55,2425.4,2.1585714285714284,7.794163956374371,2568.7,0,0,0,1,2,0,0,0,1,1,0,1
0.27981582,Low,0,16,1,0,20.25,327.45,1.1911764705882353,5.794384619338482,324,0,0,1,0,0,0,0,0,0,0,0,1
0.5967816,Medium,0,1,0,0,20.25,20.25,10.125,3.056356895370426,20.25,0,0,0,1,0,0,0,0,0,0,1,1
0.0922478,Low,0,46,0,1,45.2,2065.15,0.9617021276595745,7.633442251109864,2079.2000000000003,0,0,1,1,1,0,0,0,0,0,0,1
0.03358549,Low,1,23,1,0,19.65,478.1,0.81875,6.171909343889077,451.95,0,0,1,1,0,0,0,0,0,0,0,0
0.059392728,Low,1,17,1,0,79.85,1387.35,4.436111111111111,7.235871270662697,1357.4499999999998,1387.35,1,1,0,1,1,1,1,0,0,0,0
0.10081824,Low,1,27,0,1,78.2,2078.95,2.792857142857143,7.640099133944896,2111.4,2078.95,1,0,0,1,1,1,1,0,0,0,0
0.32399485,Low,0,18,1,0,45.65,747.2,2.4026315789473682,6.617670321914046,821.6999999999999,0,0,1,1,1,0,0,0,0,0,1,1
0.38280326,Medium,0,19,1,0,34.3,577.15,1.7149999999999999,6.359833350574971,651.6999999999999,0,0,1,1,1,0,0,0,1,1,0,1
0.31700134,Low,1,33,0,1,79.15,2531.4,2.3279411764705884,7.836922748669972,2611.9500000000003,2531.4,1,0,1,1,1,1,1,0,1,1,0
0.008132117,Low,2,72,0,1,66.75,4760.3,0.9143835616438356,8.468276019181623,4806,4760.3,1,1,0,1,1,0,0,0,1,1,0
0.29661384,Low,0,3,0,0,70.7,225.65,17.675,5.4234069773868585,212.10000000000002,225.65,1,0,0,1,1,1,1,0,0,1,1
0.17748354,Low,0,71,0,1,107.5,7713.55,1.4930555555555556,8.950863435163523,7632.5,7713.55,1,0,1,2,0,1,1,1,1,0,1
0.74841315,High,0,7,0,0,51,354.05,6.375,5.8722586246281026,357,354.05,1,0,1,1,0,0,0,0,0,0,1
0.26546916,Low,0,55,0,1,116.5,6382.55,2.080357142857143,8.761479647923393,6407.5,6382.55,1,0,1,2,1,1,1,1,0,0,1
0.024339043,Low,2,30,0,1,80.8,2369.3,2.606451612903226,7.770771808396797,2424,2369.3,1,1,0,1,1,1,1,0,1,1,0
0.06735346,Low,1,72,0,1,103.2,7362.9,1.4136986301369863,8.904344962684448,7430.400000000001,0,0,1,1,2,0,1,1,0,1,1,0
0.09134584,Low,2,63,0,1,75.7,4676.7,1.1828125,8.450561815117638,4769.1,4676.7,1,0,0,1,1,0,1,0,1,1,1
0.9031787,High,0,4,0,0,80.3,324.2,16.06,5.784440377673656,321.2,0,0,0,1,2,0,0,0,0,0,0,0
0.6154115,Medium,0,11,0,0,79.15,827.7,6.595833333333334,6.719858207854997,870.6500000000001,0,0,1,1,2,0,0,1,1,0,0,1
0.40798822,Medium,0,20,1,0,50,1003.05,2.380952380952381,6.911797099808469,1000,1003.05,1,0,0,1,1,0,0,0,0,0,1
0.55940044,Medium,0,13,1,0,30.85,394.1,2.2035714285714287,5.979138897417345,401.05,394.1,1,1,1,1,0,0,0,0,0,0,0
0.19316223,Low,0,10,0,0,55.55,551.3,5.05,6.314091376907141,555.5,0,0,0,1,1,0,0,0,0,1,1,0
0.78106266,High,0,43,0,1,110.75,4687.9,2.5170454545454546,8.452953292353323,4762.25,4687.9,1,1,1,2,1,1,1,1,1,1,1
0.7408294,High,0,18,1,0,88.85,1594.75,4.6763157894736835,7.375099124136167,1599.3,1594.75,1,0,1,2,1,1,0,0,1,0,0
0.8227747,High,0,1,0,0,45.85,45.85,22.925,3.846951008684431,45.85,0,0,0,1,1,0,0,0,1,0,0,1
0.8135708,High,0,16,1,0,86.25,1340.1,5.073529411764706,7.201245451716894,1380,0,0,0,1,2,0,0,1,0,0,0,0
0.6827988,High,0,1,0,0,24.7,24.7,12.35,3.246490991901174,24.7,0,0,0,0,1,0,0,0,0,0,1,0
0.9776829,High,0,1,0,0,86.6,86.6,43.3,4.472780997942346,86.6,0,0,0,1,2,0,0,1,0,0,0,1
0.71325237,High,0,43,0,1,89.55,3856.75,2.0352272727272727,8.257839390951315,3850.65,0,0,0,1,2,0,1,1,1,0,0,1
0.051939107,Low,1,2,0,0,19.95,47.7,6.6499999999999995,3.885679030088544,39.9,0,0,0,0,0,0,0,0,0,0,0,1
0.03740418,Low,2,58,0,1,24.45,1513.6,0.4144067796610169,7.322906656679722,1418.1,0,0,1,1,0,0,0,0,0,0,0,1
0.39774397,Medium,1,54,0,1,55.45,2966.95,1.0081818181818183,7.9956267577841835,2994.3,0,0,0,1,1,0,1,1,1,0,0,1
0.1880164,Low,1,17,1,0,44.6,681.4,2.477777777777778,6.525615996,758.2,0,0,0,0,1,0,0,0,0,0,1,1
0.8048266,High,0,66,0,1,100.05,6871.9,1.4932835820895523,8.835341421328575,6603.3,6871.9,1,1,1,2,1,1,1,1,1,0,1
0.91739744,High,0,5,0,0,85.2,474.8,14.200000000000001,6.164997597868857,426,0,0,0,1,2,0,1,0,0,0,0,0
0.015500234,Low,2,56,0,1,73.25,4054.2,1.2850877192982457,8.307755287,4102,4054.2,1,1,0,1,1,0,1,1,0,0,0
0.16658032,Low,0,10,0,0,20.05,218.5,1.8227272727272728,5.391352232515226,200.5,0,0,1,1,0,0,0,0,0,1,1,1
0.8337594,High,0,10,0,0,84.7,832.05,7.7,6.725093664375078,847,832.05,1,0,1,2,0,1,0,0,0,0,0
0.006944233,Low,2,72,0,1,112.1,7965.95,1.5356164383561643,8.983057013472635,8071.2,7965.95,1,1,0,2,1,1,1,0,1,0,0
0.19674003,Low,0,7,0,0,20.65,158.95,2.58125,5.074861266395527,144.54999999999998,0,0,0,0,0,0,0,0,0,1,1,0
0.8554732,High,0,4,0,0,24.25,96.05,4.85,4.57522631,97,0,0,0,1,1,0,0,0,0,0,0,0
0.124122605,Low,1,49,0,1,71.8,3472.05,1.436,8.152788449415564,3518.2,3472.05,1,0,0,1,0,0,1,0,1,0,0
0.055699278,Low,2,66,0,1,109.25,7082.5,1.6305970149253732,8.865523414819405,7210.5,7082.5,1,1,0,2,0,1,1,0,1,1,0
0.4015225,Medium,2,52,0,1,106.3,5487,2.0056603773584905,8.610319169405722,5527.599999999999,5487,1,0,1,2,1,1,1,0,1,0,1
0.27170333,Low,0,52,0,1,110.75,5832,2.089622641509434,8.671286726753637,5759,5832,1,0,1,2,1,1,1,1,0,0,1
0.97829777,High,0,1,0,0,69.4,69.4,34.7,4.254193263163997,69.4,0,0,0,0,2,0,0,0,0,0,0,1
0.19582796,Low,0,17,1,0,24.1,409.9,1.338888888888889,6.018349875889364,409.70000000000005,0,0,0,0,0,0,0,0,0,1,1,0
0.037045978,Low,2,67,0,1,69.2,4671.65,1.0176470588235293,8.449481641543167,4636.400000000001,4671.65,1,1,1,1,1,0,1,0,1,0,1
0.2122617,Low,0,24,1,0,49.3,1233.25,1.972,7.118218777138972,1183.1999999999998,0,0,1,1,1,0,0,0,0,0,0,0
0.019516725,Low,2,60,0,1,60.8,3603.45,0.9967213114754098,8.189924472198971,3648,3603.45,1,1,0,1,1,1,1,0,1,0,0
0.775723,High,0,8,0,0,70.1,551.35,7.788888888888888,6.314181903318284,560.8,0,0,0,1,2,0,0,0,0,0,0,1
0.2211124,Low,0,32,0,1,54.2,1739.6,1.6424242424242426,7.461985160355414,1734.4,0,0,0,1,1,0,0,0,0,0,0,0
0.72944313,High,0,14,1,0,82.65,1185,5.510000000000001,7.078341579557671,1157.1000000000001,0,0,0,1,2,0,0,0,0,1,0,1
0.97602534,High,0,1,0,0,90.6,90.6,45.3,4.517431271680085,90.6,0,0,0,1,2,0,1,0,1,1,0,0
0.7921628,High,0,2,0,0,44.15,92.65,14.716666666666667,4.539564428890097,88.3,0,0,0,1,1,0,0,0,1,0,0,1
0.87451005,High,0,43,0,1,101,4388.4,2.2954545454545454,8.386947822468757,4343,0,0,0,1,2,0,1,1,1,1,0,1
0.22981666,Low,0,25,0,1,69.5,1752.65,2.673076923076923,7.4694546091209375,1737.5,1752.65,1,1,1,1,1,1,0,1,1,0,0
0.028127944,Low,1,43,0,1,19.2,776.25,0.43636363636363634,6.655762048938863,825.6,0,0,0,1,0,0,0,0,0,1,1,1
0.007901907,Low,2,47,0,1,20.25,873.4,0.421875,6.773537936862329,951.75,0,0,1,0,0,0,0,0,0,1,1,0
0.18484303,Low,0,63,0,1,89.6,5538.8,1.4,8.619713678006637,5644.799999999999,0,0,1,1,2,0,0,1,1,0,0,0
0.08021051,Low,2,58,0,1,19.15,1035.5,0.32457627118644067,6.943604931875834,1110.6999999999998,0,0,1,1,0,0,0,0,0,0,0,1
0.32323894,Low,0,10,0,0,24.5,270.15,2.227272727272727,5.602672173287069,245,0,0,0,1,0,0,0,0,0,0,0,0
0.1574758,Low,1,25,0,1,61.05,1540.2,2.348076923076923,7.3403166127520025,1526.25,1540.2,1,0,0,1,0,1,1,0,0,0,0
0.5174446,Medium,0,42,0,1,95.05,3944.5,2.2104651162790696,8.280330968,3992.1,0,0,0,1,2,0,1,1,1,1,0,0
0.6259696,Medium,0,49,0,1,95.6,4783.5,1.912,8.473136805219317,4684.4,0,0,0,1,2,0,1,1,0,1,1,0
0.73112816,High,1,70,0,1,109.5,7534.65,1.5422535211267605,8.927400371440925,7665,7534.65,1,1,1,2,1,1,1,0,1,0,1
0.25028583,Low,0,2,0,0,20.35,35.1,6.783333333333334,3.586292865338835,40.7,0,0,1,0,0,0,0,0,0,0,0,0
0.005977524,Low,2,72,0,1,80.8,5728.55,1.106849315068493,8.653392272593413,5817.599999999999,5728.55,1,0,1,1,1,1,1,0,1,1,1
0.003056122,Low,2,72,0,1,55.3,3983.6,0.7575342465753424,8.290192209774723,3981.6,3983.6,1,1,0,1,0,0,0,0,1,1,1
0.76383984,High,0,1,0,0,60,60,30,4.110873864173311,60,60,1,0,1,1,1,0,0,0,0,1,0
0.13498133,Low,0,69,0,1,95.35,6382,1.362142857142857,8.761393485256058,6579.15,0,0,1,1,2,0,0,1,1,1,0,1
0.83789974,High,0,9,0,0,90.8,809.75,9.08,6.697959745187427,817.1999999999999,0,0,1,1,2,0,1,1,0,0,0,0
0.18167603,Low,0,10,0,0,20,198.6,1.8181818181818181,5.296315363877364,200,0,0,1,1,0,0,0,0,0,0,0,1
0.27281165,Low,0,70,0,1,97.55,6669.05,1.373943661971831,8.805382635133446,6828.5,6669.05,1,1,1,2,0,1,0,0,1,1,1
0.87424994,High,0,6,0,0,94.5,575.45,13.5,6.356888605678963,567,0,0,0,0,2,0,1,1,0,0,1,1
0.019292789,Low,1,65,0,1,61.35,3874.1,0.9295454545454546,8.262326748,3987.75,3874.1,1,1,0,1,0,0,0,0,1,1,0
0.18471588,Low,1,54,0,1,105.85,5826.65,1.9245454545454543,8.670369110604383,5715.9,5826.65,1,0,1,2,1,1,1,0,0,1,1
